date,stock_code
20251023,601061.SH
20251023,601231.SH
20251023,601515.SH
20251023,603067.SH
20251023,603313.SH
20251023,603878.SH
20251023,605228.SH
20251024,001330.SZ
20251024,002546.SZ
20251024,002861.SZ
20251024,603280.SH
20251024,603316.SH
20251024,603355.SH
20251024,603356.SH
20251024,603803.SH
20251027,002733.SZ
20251027,601611.SH
20251028,000901.SZ
20251028,002497.SZ
20251028,002546.SZ
20251028,603131.SH
20251028,603179.SH
20251028,603355.SH
20251028,605598.SH
20251029,002545.SZ
20251029,002571.SZ
20251029,002595.SZ
20251029,600376.SH
20251029,603097.SH
20251029,603699.SH
20251030,001223.SZ
20251030,002497.SZ
20251030,002629.SZ
20251030,003009.SZ
20251030,600118.SH
20251030,600658.SH
20251030,600855.SH
20251030,601208.SH
20251030,601606.SH
20251030,603179.SH
20251030,603688.SH
20251031,002595.SZ
20251031,600517.SH
20251031,600595.SH
20251031,600748.SH
20250701,002467.SZ
20250701,600281.SH
20250702,003031.SZ
20250702,600366.SH
20250702,603127.SH
20250702,603669.SH
20250702,603982.SH
20250703,000153.SZ
20250703,002165.SZ
20250703,603823.SH
20250703,605006.SH
20250704,000530.SZ
20250704,603040.SH
20250704,603127.SH
20250707,000670.SZ
20250707,002093.SZ
20250707,603776.SH
20250707,603823.SH
20250707,605006.SH
20250708,000530.SZ
20250708,002908.SZ
20250708,601208.SH
20250709,002093.SZ
20250709,002227.SZ
20250709,002803.SZ
20250709,603086.SH
20250709,603976.SH
20250709,605028.SH
20250710,001296.SZ
20250710,600545.SH
20250710,603429.SH
20250711,000819.SZ
20250711,002212.SZ
20250711,600353.SH
20250711,603081.SH
20250711,603086.SH
20250714,002107.SZ
20250714,002468.SZ
20250714,002628.SZ
20250715,000819.SZ
20250715,002912.SZ
20250715,003029.SZ
20250715,600281.SH
20250715,600353.SH
20250716,002562.SZ
20250716,002628.SZ
20250716,002633.SZ
20250716,002915.SZ
20250716,600268.SH
20250716,603350.SH
20250717,603039.SH
20250717,603109.SH
20250717,603171.SH
20250717,603259.SH
20250718,002900.SZ
20250718,002923.SZ
20250718,002995.SZ
20250718,603090.SH
20250718,603266.SH
20250718,603798.SH
20250718,603950.SH
20250721,000158.SZ
20250721,001339.SZ
20250721,001389.SZ
20250721,002542.SZ
20250721,002629.SZ
20250721,600418.SH
20250721,600760.SH
20250721,603039.SH
20250721,603109.SH
20250721,603171.SH
20250722,002900.SZ
20250722,603090.SH
20250723,000010.SZ
20250723,000679.SZ
20250723,002067.SZ
20250723,002398.SZ
20250723,002457.SZ
20250723,600760.SH
20250723,601005.SH
20250723,603977.SH
20250724,
20250725,002771.SZ
20250728,002889.SZ
20250728,600410.SH
20250728,600515.SH
20250728,603109.SH
20250729,002975.SZ
20250729,603528.SH
20250729,603725.SH
20250729,605259.SH
20250730,600276.SH
20250730,600601.SH
20250731,002793.SZ
20250731,002975.SZ
20250731,600895.SH
20250731,601089.SH
20250731,603063.SH
20250731,605277.SH
20250603,001277.SZ
20250603,002657.SZ
20250603,002968.SZ
20250603,002987.SZ
20250603,603767.SH
20250604,002173.SZ
20250604,002278.SZ
20250604,600543.SH
20250604,603477.SH
20250605,001268.SZ
20250605,001277.SZ
20250605,002467.SZ
20250605,002526.SZ
20250605,002565.SZ
20250605,002612.SZ
20250605,600250.SH
20250605,601825.SH
20250605,603127.SH
20250606,600939.SH
20250606,603238.SH
20250609,000530.SZ
20250609,000665.SZ
20250609,002184.SZ
20250609,002335.SZ
20250609,002491.SZ
20250609,600250.SH
20250609,600589.SH
20250609,605066.SH
20250610,600151.SH
20250610,600322.SH
20250610,600800.SH
20250610,600844.SH
20250610,603680.SH
20250610,605033.SH
20250611,002335.SZ
20250611,002437.SZ
20250611,002491.SZ
20250611,002640.SZ
20250611,601956.SH
20250611,603598.SH
20250612,002040.SZ
20250612,002300.SZ
20250612,002716.SZ
20250612,600798.SH
20250613,002923.SZ
20250613,603722.SH
20250613,603725.SH
20250616,002366.SZ
20250616,003010.SZ
20250617,002109.SZ
20250617,002190.SZ
20250617,002246.SZ
20250617,603353.SH
20250618,002537.SZ
20250618,002657.SZ
20250618,603086.SH
20250618,605398.SH
20250619,002190.SZ
20250619,002855.SZ
20250619,002899.SZ
20250620,002384.SZ
20250620,002537.SZ
20250620,003040.SZ
20250620,603332.SH
20250620,605398.SH
20250623,002805.SZ
20250623,002855.SZ
20250623,603685.SH
20250623,603823.SH
20250623,605298.SH
20250624,000695.SZ
20250624,002067.SZ
20250624,603065.SH
20250625,002657.SZ
20250625,002805.SZ
20250625,002824.SZ
20250625,600666.SH
20250625,600698.SH
20250625,600800.SH
20250625,603033.SH
20250625,603716.SH
20250625,603880.SH
20250626,000572.SZ
20250626,002227.SZ
20250626,002355.SZ
20250626,600592.SH
20250626,603119.SH
20250626,603226.SH
20250626,603258.SH
20250626,603275.SH
20250626,603920.SH
20250626,603980.SH
20250627,000519.SZ
20250627,002824.SZ
20250627,003026.SZ
20250627,600590.SH
20250627,600604.SH
20250627,600666.SH
20250627,600800.SH
20250627,601133.SH
20250627,603716.SH
20250630,002281.SZ
20250630,600156.SH
20250630,600250.SH
20250630,600592.SH
20250630,603275.SH
20250630,603920.SH
20250401,000958.SZ
20250401,600128.SH
20250401,601595.SH
20250401,603062.SH
20250401,605255.SH
20250402,000601.SZ
20250402,000715.SZ
20250402,000880.SZ
20250402,002773.SZ
20250402,600857.SH
20250403,002255.SZ
20250403,002422.SZ
20250403,600506.SH
20250403,600851.SH
20250403,603192.SH
20250403,603590.SH
20250407,000559.SZ
20250407,000880.SZ
20250407,002201.SZ
20250407,002571.SZ
20250407,600857.SH
20250407,603178.SH
20250407,603657.SH
20250408,600032.SH
20250408,601933.SH
20250409,
20250410,000061.SZ
20250410,000716.SZ
20250410,000882.SZ
20250410,001391.SZ
20250410,002086.SZ
20250410,002216.SZ
20250410,002588.SZ
20250410,002734.SZ
20250410,002819.SZ
20250410,003010.SZ
20250410,003037.SZ
20250410,600032.SH
20250410,600280.SH
20250410,600300.SH
20250410,600644.SH
20250410,600738.SH
20250410,600744.SH
20250410,600793.SH
20250410,600828.SH
20250410,600975.SH
20250410,601038.SH
20250410,603029.SH
20250410,603214.SH
20250410,603395.SH
20250410,605179.SH
20250411,000519.SZ
20250411,000582.SZ
20250411,000796.SZ
20250411,000815.SZ
20250411,000833.SZ
20250411,000886.SZ
20250411,000965.SZ
20250411,001256.SZ
20250411,002163.SZ
20250411,002265.SZ
20250411,002347.SZ
20250411,002380.SZ
20250411,002620.SZ
20250411,002685.SZ
20250411,002707.SZ
20250411,002767.SZ
20250411,002825.SZ
20250411,002828.SZ
20250411,002896.SZ
20250411,600017.SH
20250411,600343.SH
20250411,600415.SH
20250411,600622.SH
20250411,600685.SH
20250411,600764.SH
20250411,600895.SH
20250411,600967.SH
20250411,601606.SH
20250411,603069.SH
20250411,603166.SH
20250411,603272.SH
20250411,603458.SH
20250411,603895.SH
20250414,000014.SZ
20250414,000501.SZ
20250414,001339.SZ
20250414,001391.SZ
20250414,002216.SZ
20250414,002510.SZ
20250414,002611.SZ
20250414,002697.SZ
20250414,002758.SZ
20250414,002803.SZ
20250414,002853.SZ
20250414,002899.SZ
20250414,600490.SH
20250414,600793.SH
20250414,603277.SH
20250414,603296.SH
20250414,603777.SH
20250414,603790.SH
20250414,605060.SH
20250414,605080.SH
20250415,000519.SZ
20250415,000796.SZ
20250415,000833.SZ
20250415,001298.SZ
20250415,002077.SZ
20250415,002265.SZ
20250415,002347.SZ
20250415,002383.SZ
20250415,002453.SZ
20250415,002620.SZ
20250415,002696.SZ
20250415,002707.SZ
20250415,002730.SZ
20250415,002767.SZ
20250415,002825.SZ
20250415,002838.SZ
20250415,003026.SZ
20250415,003036.SZ
20250415,600171.SH
20250415,600172.SH
20250415,600192.SH
20250415,600239.SH
20250415,600343.SH
20250415,600415.SH
20250415,600550.SH
20250415,600895.SH
20250415,600967.SH
20250415,601002.SH
20250415,603078.SH
20250415,603166.SH
20250415,603226.SH
20250415,603375.SH
20250415,603895.SH
20250415,603933.SH
20250416,000430.SZ
20250416,002272.SZ
20250416,002625.SZ
20250416,002639.SZ
20250416,002760.SZ
20250416,002853.SZ
20250416,600403.SH
20250416,600490.SH
20250416,600605.SH
20250416,600844.SH
20250416,603500.SH
20250416,603693.SH
20250416,603790.SH
20250417,000600.SZ
20250417,603078.SH
20250418,600300.SH
20250418,603967.SH
20250421,000859.SZ
20250421,002261.SZ
20250421,002584.SZ
20250421,002985.SZ
20250421,600939.SH
20250421,603938.SH
20250422,002278.SZ
20250422,002342.SZ
20250422,002446.SZ
20250422,002796.SZ
20250422,002981.SZ
20250422,601010.SH
20250423,000862.SZ
20250423,001337.SZ
20250423,002131.SZ
20250423,002985.SZ
20250423,003006.SZ
20250423,603103.SH
20250423,603918.SH
20250423,603938.SH
20250423,605488.SH
20250424,000628.SZ
20250424,600105.SH
20250424,600119.SH
20250424,600668.SH
20250424,600787.SH
20250425,001380.SZ
20250425,002795.SZ
20250425,600562.SH
20250425,600592.SH
20250425,601177.SH
20250425,603918.SH
20250428,002098.SZ
20250428,600105.SH
20250428,600310.SH
20250428,600668.SH
20250428,600800.SH
20250428,600969.SH
20250428,603226.SH
20250429,001298.SZ
20250429,002261.SZ
20250429,600592.SH
20250429,601177.SH
20250429,605016.SH
20250429,605133.SH
20250430,002376.SZ
20250430,600589.SH
20250430,603113.SH
20250506,000815.SZ
20250506,001298.SZ
20250506,002009.SZ
20250506,002261.SZ
20250506,002852.SZ
20250506,600771.SH
20250506,603255.SH
20250506,603629.SH
20250506,603983.SH
20250506,605016.SH
20250506,605599.SH
20250507,001256.SZ
20250507,002006.SZ
20250507,002189.SZ
20250507,002201.SZ
20250507,002491.SZ
20250507,002901.SZ
20250507,002965.SZ
20250507,600986.SH
20250507,601595.SH
20250507,603123.SH
20250507,603322.SH
20250507,603489.SH
20250507,603839.SH
20250507,605069.SH
20250507,605255.SH
20250508,000948.SZ
20250508,002009.SZ
20250508,002106.SZ
20250508,002195.SZ
20250508,002255.SZ
20250508,002364.SZ
20250508,002382.SZ
20250508,002544.SZ
20250508,002549.SZ
20250508,002639.SZ
20250508,002852.SZ
20250508,003033.SZ
20250508,003036.SZ
20250508,003038.SZ
20250508,600203.SH
20250508,600392.SH
20250508,600503.SH
20250508,603169.SH
20250508,603255.SH
20250508,603416.SH
20250508,605228.SH
20250508,605288.SH
20250508,605599.SH
20250509,000859.SZ
20250509,002436.SZ
20250509,002491.SZ
20250509,002553.SZ
20250509,002901.SZ
20250509,002933.SZ
20250509,600340.SH
20250509,600743.SH
20250509,600844.SH
20250509,600986.SH
20250509,603322.SH
20250509,603489.SH
20250509,603839.SH
20250509,603863.SH
20250509,605255.SH
20250509,605588.SH
20250512,002106.SZ
20250512,002255.SZ
20250512,002544.SZ
20250512,003036.SZ
20250512,600800.SH
20250512,603169.SH
20250512,605288.SH
20250513,000026.SZ
20250513,600575.SH
20250514,
20250515,000958.SZ
20250515,002549.SZ
20250515,603630.SH
20250516,001212.SZ
20250516,600370.SH
20250516,600644.SH
20250516,603569.SH
20250519,000639.SZ
20250519,000958.SZ
20250519,002489.SZ
20250519,002626.SZ
20250519,002664.SZ
20250520,002284.SZ
20250520,002915.SZ
20250520,600699.SH
20250520,603178.SH
20250520,603665.SH
20250520,603758.SH
20250521,000702.SZ
20250521,002990.SZ
20250521,600336.SH
20250521,600343.SH
20250521,600658.SH
20250521,603317.SH
20250521,603378.SH
20250521,605338.SH
20250522,002103.SZ
20250522,002570.SZ
20250522,600505.SH
20250523,002580.SZ
20250526,600990.SH
20250526,601956.SH
20250526,605033.SH
20250527,000859.SZ
20250527,002846.SZ
20250527,002886.SZ
20250527,603949.SH
20250528,000838.SZ
20250528,002194.SZ
20250528,002682.SZ
20250528,600558.SH
20250528,603777.SH
20250528,605069.SH
20250529,000639.SZ
20250529,002103.SZ
20250529,002258.SZ
20250529,002556.SZ
20250529,003042.SZ
20250529,600172.SH
20250529,603767.SH
20250529,603949.SH
20250530,002194.SZ
20250530,002278.SZ
20250530,002342.SZ
20250530,002347.SZ
20250530,603680.SH
20250530,603777.SH
20250530,605069.SH
20250205,000681.SZ
20250205,002362.SZ
20250205,600734.SH
20250205,605338.SH
20250206,002380.SZ
20250206,002394.SZ
20250206,002667.SZ
20250207,002031.SZ
20250207,002131.SZ
20250207,002313.SZ
20250207,600173.SH
20250207,600580.SH
20250207,600589.SH
20250207,603322.SH
20250207,605299.SH
20250210,000868.SZ
20250210,002009.SZ
20250210,002126.SZ
20250210,002256.SZ
20250210,002380.SZ
20250210,002403.SZ
20250210,002413.SZ
20250210,002526.SZ
20250210,002667.SZ
20250210,002906.SZ
20250210,002913.SZ
20250210,600889.SH
20250210,600967.SH
20250210,603066.SH
20250210,603166.SH
20250210,603786.SH
20250211,002067.SZ
20250211,002195.SZ
20250211,002313.SZ
20250211,002421.SZ
20250211,002596.SZ
20250211,002849.SZ
20250211,600173.SH
20250211,603193.SH
20250211,603322.SH
20250211,603612.SH
20250212,000564.SZ
20250212,000810.SZ
20250212,000868.SZ
20250212,002335.SZ
20250212,002387.SZ
20250212,002403.SZ
20250212,002413.SZ
20250212,002571.SZ
20250212,002576.SZ
20250212,002913.SZ
20250212,600206.SH
20250212,600579.SH
20250212,600698.SH
20250212,600814.SH
20250212,600889.SH
20250212,600979.SH
20250212,603066.SH
20250212,603786.SH
20250213,002441.SZ
20250213,002596.SZ
20250213,002849.SZ
20250213,002878.SZ
20250213,603067.SH
20250214,000564.SZ
20250214,002571.SZ
20250214,002811.SZ
20250214,600173.SH
20250214,600405.SH
20250214,600516.SH
20250214,600814.SH
20250214,600846.SH
20250217,603682.SH
20250217,605016.SH
20250217,605296.SH
20250217,605298.SH
20250218,002811.SZ
20250218,002841.SZ
20250218,600173.SH
20250218,600397.SH
20250219,002681.SZ
20250219,002786.SZ
20250219,601010.SH
20250219,603109.SH
20250219,603629.SH
20250220,002102.SZ
20250220,002520.SZ
20250220,002547.SZ
20250220,600058.SH
20250220,603906.SH
20250220,605378.SH
20250221,002031.SZ
20250221,002046.SZ
20250221,002117.SZ
20250221,002213.SZ
20250221,002276.SZ
20250221,002357.SZ
20250221,002593.SZ
20250221,002937.SZ
20250221,600480.SH
20250221,600933.SH
20250221,603004.SH
20250221,603015.SH
20250221,603270.SH
20250221,603489.SH
20250224,000547.SZ
20250224,002102.SZ
20250224,002277.SZ
20250224,002577.SZ
20250224,600316.SH
20250224,600861.SH
20250224,603511.SH
20250224,603678.SH
20250224,605286.SH
20250225,000581.SZ
20250225,000815.SZ
20250225,002117.SZ
20250225,002276.SZ
20250225,002357.SZ
20250225,002364.SZ
20250225,002593.SZ
20250225,600353.SH
20250225,600756.SH
20250225,600933.SH
20250225,603004.SH
20250225,603341.SH
20250225,603489.SH
20250225,603721.SH
20250225,603887.SH
20250226,001223.SZ
20250226,002277.SZ
20250226,002760.SZ
20250226,600316.SH
20250226,603118.SH
20250226,603678.SH
20250227,000581.SZ
20250227,600280.SH
20250227,600810.SH
20250227,603991.SH
20250228,000566.SZ
20250228,001223.SZ
20250228,600581.SH
20250228,600860.SH
20250303,002488.SZ
20250303,600210.SH
20250303,600212.SH
20250303,600280.SH
20250303,603336.SH
20250303,603660.SH
20250303,605179.SH
20250304,000932.SZ
20250304,002140.SZ
20250304,002178.SZ
20250304,600470.SH
20250304,600581.SH
20250304,600782.SH
20250305,002853.SZ
20250305,003010.SZ
20250305,600281.SH
20250305,603196.SH
20250305,603399.SH
20250305,603630.SH
20250305,603876.SH
20250305,605133.SH
20250306,002049.SZ
20250306,002126.SZ
20250306,002134.SZ
20250306,002178.SZ
20250306,002933.SZ
20250306,002960.SZ
20250306,603123.SH
20250306,603810.SH
20250306,603887.SH
20250306,605228.SH
20250307,002261.SZ
20250307,002526.SZ
20250307,002801.SZ
20250307,002975.SZ
20250307,003010.SZ
20250307,600343.SH
20250307,600363.SH
20250307,603386.SH
20250307,603666.SH
20250307,603809.SH
20250307,605488.SH
20250310,000880.SZ
20250310,002049.SZ
20250310,002134.SZ
20250310,002236.SZ
20250310,600133.SH
20250310,600449.SH
20250310,603088.SH
20250310,603315.SH
20250310,603887.SH
20250311,600361.SH
20250311,600961.SH
20250311,603809.SH
20250312,002042.SZ
20250312,002101.SZ
20250312,002992.SZ
20250312,600133.SH
20250312,600403.SH
20250312,600712.SH
20250312,600829.SH
20250312,603507.SH
20250313,000697.SZ
20250313,000815.SZ
20250313,002292.SZ
20250313,002943.SZ
20250313,600361.SH
20250313,600961.SH
20250314,000503.SZ
20250314,002785.SZ
20250314,002927.SZ
20250314,002992.SZ
20250314,600399.SH
20250314,600712.SH
20250314,601126.SH
20250317,000014.SZ
20250317,000813.SZ
20250318,002719.SZ
20250318,002961.SZ
20250318,600601.SH
20250318,601336.SH
20250318,603119.SH
20250318,605337.SH
20250318,605388.SH
20250319,002042.SZ
20250319,002630.SZ
20250319,002664.SZ
20250319,002708.SZ
20250320,002559.SZ
20250320,002719.SZ
20250320,601336.SH
20250320,603119.SH
20250320,603790.SH
20250320,605337.SH
20250321,000062.SZ
20250321,002535.SZ
20250321,002708.SZ
20250321,600178.SH
20250321,603072.SH
20250321,603196.SH
20250321,603270.SH
20250324,000541.SZ
20250324,601218.SH
20250324,603266.SH
20250325,601226.SH
20250326,000422.SZ
20250326,000558.SZ
20250326,002391.SZ
20250326,002667.SZ
20250326,600470.SH
20250326,600593.SH
20250326,600882.SH
20250327,000573.SZ
20250327,002255.SZ
20250327,002570.SZ
20250327,600367.SH
20250327,600727.SH
20250327,603015.SH
20250327,603169.SH
20250327,603188.SH
20250327,603585.SH
20250328,000048.SZ
20250328,001359.SZ
20250328,600081.SH
20250328,600128.SH
20250328,600156.SH
20250331,000006.SZ
20250331,002755.SZ
20250331,002773.SZ
20250331,603938.SH
20240801,000159.SZ
20240801,000560.SZ
20240801,000913.SZ
20240801,600336.SH
20240801,601020.SH
20240801,603516.SH
20240801,603900.SH
20240802,000567.SZ
20240802,002085.SZ
20240802,002955.SZ
20240802,002979.SZ
20240802,003000.SZ
20240802,600216.SH
20240802,603009.SH
20240802,603127.SH
20240802,603416.SH
20240802,603602.SH
20240802,603863.SH
20240802,603882.SH
20240802,605218.SH
20240805,000159.SZ
20240806,002515.SZ
20240806,002785.SZ
20240806,603127.SH
20240806,603882.SH
20240807,600250.SH
20240808,002285.SZ
20240808,002785.SZ
20240808,603863.SH
20240809,603028.SH
20240812,600889.SH
20240813,002175.SZ
20240814,
20240815,603843.SH
20240815,605218.SH
20240816,
20240819,000532.SZ
20240819,002843.SZ
20240819,603196.SH
20240819,603917.SH
20240820,002547.SZ
20240820,002577.SZ
20240820,002771.SZ
20240820,603398.SH
20240821,603186.SH
20240821,603196.SH
20240822,000545.SZ
20240823,600078.SH
20240823,603663.SH
20240826,002231.SZ
20240826,002986.SZ
20240827,000058.SZ
20240827,000521.SZ
20240827,002307.SZ
20240827,002855.SZ
20240827,002967.SZ
20240827,600078.SH
20240827,603768.SH
20240827,605183.SH
20240828,002405.SZ
20240829,002370.SZ
20240829,600529.SH
20240829,603237.SH
20240829,603700.SH
20240829,605183.SH
20240830,002861.SZ
20240830,002881.SZ
20240830,603728.SH
20240902,002685.SZ
20240902,002843.SZ
20240902,600559.SH
20240902,603108.SH
20240902,603155.SH
20240902,603958.SH
20240903,000913.SZ
20240903,600520.SH
20240903,600665.SH
20240904,001319.SZ
20240904,002579.SZ
20240904,002717.SZ
20240904,603196.SH
20240904,603726.SH
20240904,605178.SH
20240905,002261.SZ
20240905,002335.SZ
20240905,002689.SZ
20240905,600178.SH
20240905,603991.SH
20240906,001319.SZ
20240909,002596.SZ
20240909,600686.SH
20240909,603708.SH
20240910,600828.SH
20240911,
20240912,600561.SH
20240912,600662.SH
20240912,603118.SH
20240913,002466.SZ
20240913,600370.SH
20240913,603399.SH
20240918,002123.SZ
20240918,002279.SZ
20240918,603188.SH
20240919,600082.SH
20240920,000560.SZ
20240920,002031.SZ
20240920,002066.SZ
20240920,002291.SZ
20240920,603607.SH
20240923,000505.SZ
20240923,000676.SZ
20240923,000815.SZ
20240923,002607.SZ
20240923,003004.SZ
20240923,600665.SH
20240923,600877.SH
20240923,603068.SH
20240923,603536.SH
20240923,603768.SH
20240924,000560.SZ
20240924,002031.SZ
20240924,002184.SZ
20240924,002231.SZ
20240924,002369.SZ
20240924,600858.SH
20240924,603607.SH
20240924,603890.SH
20240925,000676.SZ
20240925,000815.SZ
20240925,000953.SZ
